customer_id,age,gender,visit_count,avg_purchase_amount,prior_purchase,treatment,clicked,purchased
663,59,Female,6,107.71,1,1,0,0
664,56,Female,5,111.25,1,1,0,0
665,31,Female,6,123.91,0,0,0,0
666,48,Male,9,106.7,1,0,0,0
667,22,Male,4,81.53,1,0,0,0
668,52,Male,2,114.0,0,0,0,0
669,40,Male,7,92.09,0,0,0,0
670,46,Female,8,69.31,1,0,0,0
671,60,Female,7,86.42,1,0,0,0
672,28,Male,5,66.09,1,0,0,0
673,35,Male,4,123.15,1,1,0,0
674,64,Male,4,87.7,1,0,0,0
675,29,Female,4,87.52,1,1,1,0
676,26,Female,3,95.25,0,0,0,0
677,27,Male,2,123.02,0,0,0,0
678,61,Female,8,139.12,0,0,0,0
679,34,Male,2,115.15,1,1,0,0
680,55,Male,3,112.48,0,0,0,0
681,24,Female,10,56.99,0,1,0,0
682,63,Female,3,69.8,0,1,0,0
683,30,Female,3,126.84,0,0,0,0
684,57,Female,7,95.36,1,0,0,0
685,59,Male,3,117.01,1,0,0,0
686,26,Female,7,140.3,0,0,0,0
687,67,Female,6,136.21,0,0,0,0
688,44,Female,4,77.08,1,1,1,1
689,19,Female,5,109.72,0,0,0,1
690,22,Male,4,64.26,1,1,0,0
691,46,Male,4,109.2,1,1,1,0
692,54,Female,5,101.26,1,0,0,0
693,55,Female,5,139.62,1,0,0,0
694,36,Male,4,85.1,0,1,0,0
695,25,Male,8,89.22,0,0,0,0
696,65,Female,5,105.27,1,1,1,0
697,62,Male,9,83.35,0,1,0,0
698,18,Male,3,69.36,1,1,0,0
699,39,Male,2,139.05,0,1,0,0
700,69,Male,6,177.79,1,0,0,0
701,34,Female,5,127.01,1,1,0,0
702,24,Male,8,112.3,1,0,0,0
703,42,Male,4,101.01,1,1,0,0
704,62,Female,8,109.37,0,1,0,0
705,21,Female,7,146.94,1,1,0,0
706,53,Female,3,112.8,0,1,0,0
707,23,Male,6,124.09,0,1,0,0
708,48,Female,8,77.04,0,0,0,0
709,36,Male,7,108.59,0,0,0,0
710,61,Female,1,66.93,1,1,0,0
711,56,Male,5,98.34,1,1,0,0
712,44,Female,5,106.71,1,0,1,0
713,27,Female,2,138.11,0,0,0,0
714,43,Male,8,89.04,1,1,0,0
715,36,Female,5,128.72,1,1,0,0
716,56,Female,2,103.49,0,1,0,0
717,20,Female,3,122.88,1,0,0,0
718,62,Female,6,75.82,0,1,0,0
719,30,Female,8,98.38,1,0,0,0
720,67,Male,5,124.0,0,0,0,0
721,45,Male,7,122.67,0,1,1,0
722,37,Female,2,159.09,0,1,0,0
723,45,Female,5,150.92,0,1,0,0
724,25,Male,4,132.6,0,0,0,0
725,58,Male,5,76.06,0,0,0,0
726,56,Female,5,72.66,0,0,0,0
727,18,Male,3,68.69,1,0,0,0
728,20,Female,6,83.71,1,0,1,0
729,30,Female,12,86.82,1,0,0,0
730,45,Female,6,124.42,0,0,0,0
731,66,Female,4,69.0,1,1,0,0
732,42,Male,4,106.31,0,0,0,0
733,50,Male,2,145.52,1,1,0,1
734,55,Male,3,177.65,0,1,0,0
735,23,Female,7,179.73,0,1,0,0
736,61,Male,8,98.75,0,1,0,0
737,62,Female,4,140.0,0,1,0,0
738,49,Female,5,133.43,1,1,1,0
739,62,Male,0,131.31,0,1,0,0
740,64,Female,4,100.55,0,0,0,0
741,38,Female,5,90.42,0,1,0,0
742,33,Female,6,121.27,0,0,1,0
743,38,Male,5,88.0,1,1,0,0
744,28,Female,5,69.63,1,1,0,0
745,54,Male,5,92.0,0,1,0,0
746,53,Female,7,116.39,0,1,1,0
747,52,Male,6,56.17,0,0,0,0
748,36,Female,4,81.07,1,0,0,0
749,37,Male,3,81.84,0,0,0,0
750,35,Male,11,56.6,1,1,0,0
751,64,Female,7,114.71,1,1,0,0
752,58,Female,2,62.86,1,0,0,0
753,66,Female,7,127.83,0,1,0,0
754,31,Female,5,54.39,1,0,0,0
755,32,Male,6,124.86,1,1,0,0
756,48,Female,4,107.63,1,1,0,0
757,18,Male,3,135.44,1,1,0,0
758,20,Female,3,107.03,1,1,0,0
759,33,Male,10,76.25,1,1,0,0
760,40,Male,7,115.29,0,0,0,0
761,28,Male,4,133.87,0,1,0,0
762,29,Female,7,143.15,0,0,0,0
763,27,Female,7,91.64,1,1,0,0
764,49,Male,4,113.87,0,0,0,0
765,33,Male,5,76.27,1,1,0,0
766,25,Male,7,60.02,1,0,1,0
767,55,Male,8,76.59,0,0,0,0
768,29,Male,4,91.03,0,1,0,0
769,41,Female,1,78.67,0,1,0,0
770,45,Male,5,124.1,0,0,0,0
771,25,Female,5,99.66,0,1,1,0
772,45,Female,10,80.37,1,1,0,0
773,53,Female,5,131.43,1,1,1,1
774,43,Male,4,113.08,0,0,0,0
775,25,Male,8,111.92,0,0,0,0
776,67,Male,3,84.01,0,0,0,0
777,45,Male,3,85.78,0,0,0,0
778,45,Female,7,75.23,0,0,0,0
779,54,Female,11,95.62,0,1,0,0
780,58,Female,4,84.38,0,0,1,0
781,53,Male,3,84.47,0,1,0,0
782,44,Male,8,89.45,0,0,0,0
783,34,Male,2,95.8,0,1,0,0
784,26,Male,8,130.83,0,0,0,0
785,50,Male,7,159.11,1,1,0,0
786,37,Male,4,79.18,1,1,1,0
787,30,Female,4,107.36,0,1,0,0
788,45,Female,3,93.07,0,1,0,1
789,65,Male,8,94.51,1,1,0,0
790,46,Female,3,74.6,0,0,0,0
791,30,Female,5,84.69,0,1,0,0
792,63,Female,5,146.14,0,1,0,0
793,52,Female,3,137.29,0,1,0,0
794,23,Male,7,53.07,0,0,0,0
795,35,Female,4,113.5,0,1,0,0
796,68,Male,5,125.69,0,1,0,0
797,22,Male,4,111.62,0,0,0,0
798,64,Female,4,67.64,1,0,0,0
799,42,Male,5,100.66,1,0,0,0
800,19,Female,3,115.36,1,0,0,0
801,27,Male,3,134.41,1,1,0,0
802,47,Male,4,53.94,1,1,1,0
803,67,Female,6,87.73,1,1,0,0
804,62,Female,5,94.83,0,0,0,0
805,22,Male,4,75.14,1,0,0,0
806,50,Female,1,114.11,0,0,1,0
807,18,Male,5,87.36,0,0,0,0
808,35,Female,2,80.16,0,0,0,0
809,49,Male,5,86.98,1,0,0,0
810,64,Male,5,43.56,1,0,0,0
811,66,Male,3,39.53,0,0,1,0
812,28,Male,5,138.32,0,0,0,0
813,38,Male,5,114.08,0,0,0,0
814,43,Female,8,142.19,1,0,0,0
815,42,Male,4,163.93,0,1,0,0
816,39,Female,6,66.99,1,0,0,0
817,44,Female,5,123.6,1,0,1,1
818,66,Male,8,48.0,1,0,0,0
819,30,Male,5,78.35,0,1,0,0
820,50,Female,2,107.76,0,1,0,0
821,51,Male,3,128.74,1,1,0,0
822,58,Male,8,105.23,1,1,0,0
823,52,Female,9,95.09,1,0,0,0
824,18,Female,1,114.83,1,0,0,0
825,38,Female,2,96.32,0,1,0,0
826,65,Female,3,99.36,0,0,1,0
827,23,Female,6,98.49,0,1,0,0
828,45,Female,7,136.09,1,0,0,0
829,34,Male,6,141.08,1,1,1,0
830,22,Female,8,99.75,0,0,0,0
831,48,Female,5,87.34,1,0,0,0
832,22,Male,8,57.87,1,0,0,0
833,55,Male,4,112.09,0,1,0,0
834,20,Male,4,123.9,0,1,0,0
835,40,Male,8,127.76,1,0,0,0
836,54,Male,6,156.42,0,0,0,0
837,54,Male,11,33.97,0,0,0,0
838,27,Female,2,171.85,0,0,0,0
839,27,Male,5,91.66,0,0,0,0
840,36,Male,3,75.38,0,1,0,0
841,34,Male,8,115.35,0,1,1,0
842,38,Male,4,99.83,0,1,0,0
843,31,Female,7,66.84,1,1,0,0
844,26,Male,9,80.53,0,1,0,0
845,63,Male,6,99.08,0,1,0,1
846,18,Female,4,86.74,0,1,0,0
847,68,Female,2,117.68,0,1,0,0
848,62,Female,7,63.13,0,0,0,0
849,30,Male,9,157.45,0,1,0,0
850,21,Female,4,154.91,0,0,0,0
851,18,Female,7,155.33,0,1,0,0
852,66,Female,7,87.06,1,0,0,0
853,57,Male,4,139.6,0,1,0,0
854,49,Male,3,116.82,0,1,0,0
855,51,Female,3,82.94,0,1,0,1
856,45,Male,6,110.17,0,1,0,0
857,48,Male,3,123.84,0,1,0,1
858,25,Male,4,121.26,1,0,0,0
859,56,Male,5,71.09,0,1,0,0
860,43,Male,5,104.2,0,1,0,0
861,51,Female,9,33.65,1,0,0,0
862,20,Female,2,85.38,1,1,1,0
863,67,Female,3,82.29,0,1,0,0
864,29,Female,5,119.12,0,0,0,0
865,18,Male,7,147.99,1,1,0,0
866,61,Female,2,179.4,1,0,0,0
867,22,Female,2,101.29,1,0,0,0
868,47,Male,7,84.83,0,1,0,0
869,47,Male,0,159.49,0,1,0,0
870,34,Male,6,96.96,0,0,0,0
871,65,Male,4,107.51,1,0,0,0
872,64,Female,4,106.01,1,1,0,0
873,40,Male,9,90.97,0,1,0,0
874,32,Male,6,90.7,0,0,0,0
875,54,Male,7,125.84,0,1,0,0
876,38,Male,9,149.41,0,1,0,0
877,31,Male,7,136.15,0,1,0,0
878,19,Male,6,67.62,0,0,0,0
879,28,Female,5,141.35,1,1,0,0
880,68,Female,5,109.15,0,1,0,0
881,56,Female,2,57.33,0,0,0,0
882,55,Male,3,96.99,1,0,0,0
883,51,Male,4,86.97,1,1,1,0
884,55,Female,6,76.88,0,1,0,0
885,67,Female,4,96.54,0,0,1,0
886,51,Female,6,93.3,0,1,0,0
887,35,Female,6,122.31,1,0,0,0
888,47,Male,6,52.76,1,0,0,0
889,32,Female,1,110.96,0,1,1,1
890,44,Male,4,131.5,0,1,0,0
891,68,Male,3,90.28,1,1,0,0
892,51,Male,5,128.46,1,1,0,0
893,69,Female,11,88.37,1,0,0,0
894,55,Female,8,94.19,0,1,0,0
895,50,Female,4,17.85,0,0,0,0
896,41,Male,6,117.38,0,0,0,0
897,32,Male,4,107.61,0,1,0,0
898,47,Female,7,91.87,0,1,0,1
899,59,Male,2,128.09,1,0,0,0
900,68,Female,2,97.7,0,1,0,0
901,34,Male,4,83.7,0,0,0,0
902,22,Male,10,100.19,0,1,0,0
903,46,Male,9,130.8,0,0,0,0
904,21,Male,5,106.06,0,1,0,0
905,27,Male,2,37.73,1,0,0,0
906,34,Male,3,97.02,1,1,1,0
907,27,Male,6,11.48,0,1,0,0
908,34,Female,6,132.95,0,1,0,0
909,37,Male,8,62.05,0,0,0,0
910,41,Male,3,125.31,1,1,1,0
911,22,Female,9,106.66,0,1,0,0
912,51,Female,3,109.39,0,0,0,0
913,23,Female,5,127.1,0,0,0,0
914,19,Female,4,80.67,0,0,0,0
915,30,Male,6,108.77,0,1,0,0
916,60,Male,5,100.88,0,0,0,0
917,60,Female,7,73.25,0,1,0,1
918,65,Male,4,112.47,1,0,0,0
919,28,Female,5,109.51,0,0,1,0
920,68,Male,6,120.77,1,0,0,0
921,64,Male,5,108.13,1,0,0,0
922,40,Male,8,113.81,1,0,0,0
923,33,Male,3,96.33,1,1,0,0
924,48,Male,3,79.9,0,1,0,1
925,28,Female,2,78.09,0,0,0,0
926,33,Male,5,62.3,1,1,1,0
927,25,Male,6,110.23,1,0,0,0
928,21,Male,7,95.89,0,1,0,1
929,57,Male,4,88.96,0,0,0,1
930,21,Male,3,68.97,0,0,0,0
931,42,Female,7,117.74,0,1,0,0
932,20,Male,6,79.4,0,1,0,0
933,49,Female,11,91.17,0,0,0,0
934,20,Male,10,99.33,0,1,0,0
935,44,Male,7,17.04,1,0,0,0
936,46,Female,10,88.71,0,0,0,0
937,49,Male,4,73.79,0,0,0,0
938,67,Male,6,130.43,1,0,0,0
939,68,Female,4,67.94,1,1,0,1
940,36,Male,8,126.12,1,0,0,0
941,38,Female,8,113.65,0,1,0,0
942,22,Female,6,79.59,0,1,0,0
943,35,Female,9,84.3,1,1,0,0
944,45,Male,2,36.21,1,0,0,0
945,59,Male,4,136.28,0,1,0,0
946,39,Female,2,113.16,0,1,0,0
947,38,Male,5,92.44,1,1,0,1
948,23,Female,10,83.45,0,0,1,1
949,18,Male,8,37.98,0,0,0,1
950,22,Female,2,118.61,1,0,0,0
951,58,Male,4,102.06,0,1,0,0
952,29,Female,4,126.81,1,0,0,0
953,43,Male,2,112.83,0,1,0,0
954,63,Female,6,72.09,1,0,1,0
955,51,Male,7,135.92,1,0,0,0
956,66,Female,4,89.87,1,0,0,0
957,31,Male,3,110.84,1,0,0,0
958,43,Male,5,113.18,0,0,0,0
959,62,Female,7,97.06,0,0,0,0
960,44,Male,1,149.32,0,1,0,0
961,26,Male,7,88.34,1,1,1,1
962,43,Male,8,145.77,0,1,0,0
963,64,Male,3,77.5,0,1,0,0
964,39,Female,4,85.75,0,1,0,0
965,64,Male,7,130.52,0,0,0,0
966,47,Male,6,165.0,1,1,0,1
967,60,Female,8,73.34,0,1,0,0
968,65,Male,1,73.35,1,0,1,1
969,34,Female,8,77.29,0,1,1,0
970,43,Male,9,108.04,0,0,0,0
971,53,Female,4,104.17,1,1,0,1
972,18,Male,4,117.42,1,0,0,0
973,25,Female,2,71.36,1,0,0,0
974,66,Female,4,103.99,1,1,0,0
975,52,Female,4,93.59,0,1,0,0
976,69,Male,2,87.07,1,1,1,0
977,32,Female,7,110.8,0,0,0,0
978,64,Male,7,113.1,0,0,0,0
979,39,Female,4,149.67,1,0,0,0
980,31,Female,6,114.22,0,0,0,0
981,43,Female,6,121.93,0,1,0,0
982,45,Male,3,140.24,1,1,0,0
983,40,Male,5,116.13,0,1,0,0
984,31,Female,11,75.38,1,1,0,0
985,41,Female,7,114.46,0,1,0,0
986,19,Female,6,65.5,0,1,0,0
987,62,Female,0,21.1,0,1,1,0
988,43,Female,10,127.03,0,1,0,0
989,31,Female,6,34.21,1,0,0,0
990,68,Female,6,59.49,0,1,0,0
991,24,Female,3,68.06,1,1,0,0
992,20,Male,7,78.76,0,1,1,0
993,64,Female,6,101.57,1,1,1,0
994,40,Male,1,57.44,1,0,0,0
995,63,Female,5,99.28,0,1,0,0
996,60,Male,4,142.8,1,1,0,0
997,64,Male,3,117.34,1,1,0,0
998,62,Female,5,114.64,1,0,0,0
999,35,Male,5,116.04,0,1,1,0
1000,55,Male,5,113.18,1,1,0,0
1001,52,Female,5,91.3,0,0,1,0
1002,68,Female,0,50.94,1,1,0,1
1003,32,Female,0,111.66,1,0,0,0
1004,42,Male,9,60.46,0,1,1,0
1005,54,Female,6,134.21,0,0,0,0
1006,45,Male,6,73.29,1,1,0,0
1007,27,Female,1,106.68,1,0,0,0
1008,56,Female,7,103.69,1,1,0,1
1009,34,Male,5,118.25,0,1,0,0
1010,56,Male,6,71.72,1,0,0,0
1011,39,Male,6,112.34,0,1,0,0
1012,43,Female,6,99.75,1,0,0,0
1013,61,Female,2,71.91,0,1,0,0
1014,42,Female,3,99.34,0,0,1,0
1015,34,Male,4,119.62,0,1,0,0
1016,30,Male,5,120.48,0,1,0,0
1017,37,Male,3,128.23,0,0,0,0
1018,42,Male,6,80.69,0,0,0,0
1019,21,Female,6,52.86,1,1,0,0
1020,27,Male,4,87.95,1,1,0,0
1021,20,Male,6,92.02,0,0,0,0
1022,58,Female,6,77.69,1,1,0,0
1023,62,Female,9,126.35,0,0,0,0
1024,35,Male,2,127.57,0,1,0,0
1025,64,Male,4,186.56,0,1,0,0
1026,53,Male,2,66.21,1,1,0,0
1027,64,Male,5,129.3,0,1,0,0
1028,39,Male,4,162.03,1,0,0,0
1029,51,Male,6,94.12,0,1,0,0
1030,64,Female,4,104.24,1,1,1,0
1031,25,Female,4,67.96,0,0,0,0
1032,57,Female,5,73.28,1,0,0,0
1033,66,Female,3,74.07,1,1,0,0
1034,61,Male,7,94.84,0,1,0,0
1035,36,Male,7,89.56,0,0,0,0
1036,59,Male,6,125.64,0,0,0,0
1037,58,Male,4,124.26,0,0,0,0
1038,54,Female,6,123.08,1,1,0,0
1039,23,Male,2,98.8,1,0,0,0
1040,69,Male,5,123.22,1,1,0,0
1041,43,Male,4,80.92,0,0,0,0
1042,51,Male,11,88.44,0,0,0,0
1043,62,Female,5,154.82,1,1,1,0
1044,23,Male,3,157.65,1,0,0,0
1045,54,Female,3,134.09,0,1,1,0
1046,50,Male,2,111.29,0,1,0,0
1047,39,Male,7,108.47,1,1,0,0
1048,38,Male,4,94.91,0,1,0,0
1049,23,Female,3,76.87,1,0,0,0
1050,23,Male,6,85.95,0,1,0,0
1051,65,Male,2,156.96,0,1,0,1
1052,21,Male,7,121.7,1,1,0,0
1053,47,Female,4,112.23,0,1,0,0
1054,28,Female,5,44.64,1,1,0,0
1055,47,Male,9,95.15,0,0,0,0
1056,48,Female,4,176.79,1,1,0,0
1057,41,Male,4,102.43,0,1,0,0
1058,26,Male,6,72.38,1,1,1,0
1059,20,Female,1,103.22,0,1,0,0
1060,68,Male,6,111.44,0,0,0,0
1061,48,Male,5,81.49,1,0,0,0
1062,57,Female,5,136.82,0,1,0,0
1063,54,Female,6,77.43,1,1,1,0
1064,53,Female,7,129.1,1,1,0,0
1065,41,Female,5,69.31,1,1,0,0
1066,48,Male,6,118.11,1,1,1,0
1067,23,Male,6,98.67,0,0,0,0
1068,19,Male,5,154.02,0,1,0,0
1069,37,Male,6,111.82,0,0,0,0
1070,45,Male,4,97.2,1,0,0,0
1071,28,Male,3,71.93,1,0,0,0
1072,21,Male,5,93.15,1,1,0,0
1073,32,Male,8,96.9,1,1,0,0
1074,23,Female,5,82.72,0,1,1,0
1075,66,Male,2,113.45,1,1,0,1
1076,47,Male,7,77.3,0,0,0,0
1077,55,Male,6,108.23,0,1,0,0
1078,68,Male,5,70.98,0,0,0,0
1079,19,Male,5,54.55,0,1,1,0
1080,32,Female,3,105.55,0,0,0,0
1081,28,Female,7,21.22,1,1,0,0
1082,25,Female,7,103.17,0,1,1,0
1083,43,Male,7,80.63,0,1,0,0
1084,68,Male,3,78.79,0,1,0,0
1085,62,Male,5,105.6,0,1,0,0
1086,61,Male,6,73.11,1,1,0,0
1087,22,Female,5,134.13,0,1,0,0
1088,23,Female,5,121.78,1,1,0,0
1089,43,Male,4,107.56,0,1,0,0
1090,21,Male,5,95.85,1,0,0,0
1091,36,Female,5,98.06,1,1,0,1
1092,37,Female,5,127.52,1,0,0,0
1093,50,Female,5,48.78,0,0,0,0
1094,37,Female,6,74.98,1,1,0,0
1095,66,Female,6,136.2,1,1,1,0
1096,29,Female,3,43.56,1,0,0,0
1097,64,Female,11,99.49,0,0,0,0
1098,18,Male,2,125.78,0,1,0,0
1099,43,Male,4,85.65,0,0,0,0
1100,31,Female,5,93.35,0,0,0,0
1101,55,Male,3,126.81,1,1,0,0
1102,54,Female,4,82.86,1,1,1,0
1103,28,Male,6,81.32,1,0,0,0
1104,53,Female,4,84.32,0,1,0,0
1105,30,Male,8,124.06,1,0,0,0
1106,60,Female,3,111.84,1,1,0,0
1107,20,Male,5,120.29,0,0,0,0
1108,50,Male,8,115.47,0,1,0,0
1109,23,Female,5,112.75,0,0,0,0
1110,67,Female,2,143.8,1,0,0,0
1111,27,Female,4,70.97,0,0,0,0
1112,22,Male,4,56.34,1,0,0,0
1113,40,Male,3,104.29,0,0,0,0
1114,27,Male,5,80.61,0,1,0,0
1115,61,Male,8,107.04,0,0,0,0
1116,19,Female,7,77.17,0,1,0,0
1117,30,Female,3,56.6,1,0,1,0
1118,57,Male,8,110.96,0,1,0,0
1119,19,Female,6,104.94,0,1,0,0
1120,37,Female,5,104.44,0,1,1,0
1121,18,Female,3,97.06,1,0,0,0
1122,54,Female,6,90.01,0,0,0,0
1123,26,Male,4,117.06,1,1,0,0
1124,34,Female,6,166.46,1,0,0,0
1125,26,Female,5,108.35,1,1,1,0
1126,28,Female,9,100.23,0,1,0,0
1127,32,Male,5,136.38,1,1,0,0
1128,41,Female,4,87.94,0,1,0,0
1129,55,Male,4,146.97,1,0,0,0
1130,52,Male,7,110.31,0,1,0,0
1131,47,Female,5,65.25,0,0,0,0
1132,48,Female,5,66.42,0,1,0,0
1133,66,Male,2,88.41,0,1,0,0
1134,22,Male,7,128.0,0,0,0,0
1135,61,Male,2,95.42,0,0,0,0
1136,67,Male,7,47.81,0,1,0,0
1137,31,Female,3,114.91,1,1,0,0
1138,28,Male,6,74.32,1,0,0,0
1139,26,Female,7,75.56,1,1,1,0
1140,51,Female,4,118.86,1,0,0,0
1141,29,Male,6,59.52,1,1,0,0
1142,52,Female,3,131.67,1,1,1,0
1143,52,Male,6,131.87,0,0,0,0
1144,18,Male,6,76.28,0,1,0,1
1145,57,Male,7,60.13,0,1,0,0
1146,39,Female,7,64.51,0,0,0,0
1147,46,Female,8,76.13,1,1,0,0
1148,25,Male,4,118.13,0,0,0,0
1149,28,Female,3,133.25,1,0,0,0
1150,58,Female,6,104.23,0,1,0,0
1151,54,Female,3,70.87,1,0,0,0
1152,31,Female,6,78.11,1,0,0,0
1153,47,Female,4,96.03,0,0,0,0
1154,52,Male,5,150.78,0,1,0,0
1155,38,Female,4,149.58,1,1,0,0
1156,54,Female,6,63.3,1,1,0,1
1157,22,Male,6,75.35,0,0,0,0
1158,36,Female,10,136.59,1,0,0,0
1159,31,Female,5,61.8,0,0,0,0
1160,43,Female,3,59.61,0,0,0,0
1161,21,Male,7,102.53,0,1,0,0
1162,42,Female,3,105.21,0,1,0,0
1163,62,Female,4,133.48,1,0,0,0
1164,59,Male,4,99.32,1,1,0,0
1165,42,Male,3,139.49,1,1,0,0
1166,35,Female,10,98.49,0,1,0,0
1167,57,Male,5,112.77,0,1,0,0
1168,25,Male,7,72.41,0,1,0,1
1169,56,Male,7,111.63,0,1,1,0
1170,57,Female,5,57.94,0,0,0,0
1171,31,Female,4,90.0,0,1,0,0
1172,49,Male,6,129.13,1,0,0,0
1173,68,Male,4,62.46,0,0,1,0
1174,55,Male,3,76.25,0,1,0,0
1175,50,Male,5,131.27,0,0,0,0
1176,40,Female,5,65.72,1,1,0,0
1177,32,Male,3,81.52,1,0,0,0
1178,50,Female,5,80.94,1,1,0,0
1179,42,Male,4,103.63,0,1,0,0
1180,34,Female,8,99.31,1,1,0,0
1181,50,Female,1,92.91,0,1,0,0
1182,64,Male,4,80.55,0,1,0,0
1183,19,Female,4,90.68,1,0,0,0
1184,31,Female,4,91.31,1,0,0,0
1185,57,Female,7,50.72,0,1,0,0
1186,57,Male,2,92.16,0,0,0,0
1187,68,Female,1,90.7,1,1,0,0
1188,56,Female,5,25.72,1,0,0,0
1189,68,Male,7,91.68,1,1,0,0
1190,23,Male,4,133.02,0,1,0,0
1191,23,Female,7,89.41,1,1,1,0
1192,20,Female,11,56.41,0,0,1,0
1193,24,Male,3,123.03,0,1,1,0
1194,68,Male,4,45.13,0,1,1,0
1195,25,Female,3,98.27,0,0,0,0
1196,59,Female,5,87.04,1,1,1,0
1197,69,Male,3,113.03,1,0,0,0
1198,32,Male,9,102.52,1,0,0,0
1199,64,Female,6,84.41,0,1,0,0
1200,46,Female,6,100.55,0,1,1,1
1201,50,Male,6,163.29,1,1,1,0
1202,69,Female,9,98.0,1,1,0,0
1203,47,Female,6,96.78,1,1,0,0
1204,56,Female,10,124.47,1,1,0,0
1205,44,Female,8,162.15,0,1,0,0
1206,53,Male,3,58.56,1,1,0,0
1207,46,Male,7,114.16,1,0,0,0
1208,55,Female,0,52.18,0,0,0,0
1209,50,Female,2,104.59,0,0,0,0
1210,54,Female,3,108.53,1,1,1,0
1211,44,Female,6,96.41,0,1,0,1
1212,50,Male,5,68.31,0,1,0,0
1213,21,Female,6,127.05,0,0,0,0
1214,39,Female,3,77.68,0,1,0,0
1215,19,Male,6,111.82,1,1,0,0
1216,27,Male,4,82.31,1,1,0,0
1217,22,Female,5,42.6,0,1,0,0
1218,27,Male,7,107.13,0,0,0,0
1219,50,Male,8,92.63,1,1,1,0
1220,55,Female,5,102.83,0,1,0,1
1221,30,Female,4,127.81,0,0,0,0
1222,48,Male,8,101.27,1,0,0,0
1223,64,Female,7,146.53,1,1,0,0
1224,53,Male,2,97.24,0,1,1,0
1225,62,Male,3,119.62,0,1,0,0
1226,41,Male,7,115.95,0,0,0,0
1227,69,Female,4,76.24,0,0,0,0
1228,32,Female,6,92.01,0,1,0,0
1229,46,Male,8,84.49,1,0,0,0
1230,25,Male,4,124.98,0,0,0,0
1231,22,Female,2,78.11,1,0,0,0
1232,46,Male,8,66.91,0,1,0,0
1233,64,Male,9,138.53,1,0,0,0
1234,21,Female,2,98.53,1,0,0,0
1235,29,Female,2,63.79,0,0,0,0
1236,62,Female,6,106.73,1,0,0,0
1237,19,Female,3,94.25,0,0,0,0
1238,44,Male,8,70.39,1,0,0,0
1239,48,Female,4,89.98,1,1,0,0
1240,68,Female,4,78.92,0,1,0,0
1241,68,Male,8,82.73,1,1,1,1
1242,53,Male,5,125.45,0,0,0,0
1243,53,Male,2,111.78,0,1,0,1
1244,43,Female,6,61.73,0,1,0,0
1245,60,Male,3,94.72,0,0,0,0
1246,44,Female,10,112.44,0,0,0,0
1247,22,Male,6,130.83,1,1,0,0
1248,37,Female,5,81.38,0,0,0,0
1249,28,Male,6,76.29,0,0,0,0
1250,27,Female,3,107.26,0,1,1,0
1251,57,Female,10,94.02,1,0,0,0
1252,55,Male,2,110.42,1,0,0,0
1253,23,Male,2,152.72,0,1,0,0
1254,25,Female,4,114.52,0,1,0,0
1255,40,Male,6,132.62,0,0,0,0
1256,64,Female,4,79.9,0,0,0,0
1257,43,Female,2,179.44,0,0,0,0
1258,63,Female,7,129.5,1,0,1,0
1259,60,Male,5,127.41,0,0,0,0
1260,29,Female,9,59.37,0,0,0,0
1261,43,Female,5,64.06,1,1,0,0
1262,30,Female,8,136.3,0,1,0,0
1263,57,Female,9,84.37,0,0,0,0
1264,35,Male,7,81.37,0,1,0,0
1265,42,Male,3,162.82,0,1,1,0
1266,50,Female,5,69.97,1,1,0,0
1267,64,Male,5,94.97,0,0,0,0
1268,57,Male,4,88.92,1,1,0,0
1269,60,Female,4,129.27,0,1,0,0
1270,29,Male,4,126.73,1,0,0,0
1271,61,Male,5,102.92,0,0,0,0
1272,53,Male,11,116.25,0,1,0,1
1273,65,Male,4,131.32,0,0,0,0
1274,21,Male,4,132.59,0,0,0,0
1275,22,Male,4,100.12,1,1,0,0
1276,54,Female,4,153.86,0,0,0,0
1277,25,Male,5,108.89,1,1,0,0
1278,59,Female,2,87.12,0,0,1,0
1279,66,Female,6,70.56,1,1,0,0
1280,45,Female,12,137.48,1,1,0,0
1281,48,Male,6,98.52,0,1,0,0
1282,26,Male,6,131.77,0,0,0,0
1283,68,Female,7,116.79,1,0,0,0
1284,46,Female,6,104.43,1,1,0,0
1285,31,Female,6,139.81,1,0,0,0
1286,57,Male,4,114.66,0,1,0,0
1287,58,Male,7,97.51,0,1,1,0
1288,39,Male,4,151.27,1,1,1,0
1289,28,Female,6,51.57,0,0,0,0
1290,40,Male,4,91.57,0,0,0,0
1291,18,Male,4,74.47,0,0,1,1
1292,63,Female,7,95.26,0,1,0,0
1293,54,Male,2,62.57,0,1,0,1
1294,38,Female,2,119.8,1,1,0,0
1295,43,Male,10,79.21,1,0,0,0
1296,63,Female,6,85.48,0,1,1,1
1297,53,Male,4,98.25,1,0,0,0
1298,40,Female,4,65.37,0,1,0,0
1299,18,Male,3,93.03,0,1,1,1
1300,68,Female,2,86.09,1,1,0,0
1301,57,Female,2,34.74,0,1,0,0
1302,32,Male,6,89.97,0,1,1,0
1303,38,Male,3,54.89,0,0,0,1
1304,64,Female,3,139.21,0,1,0,0
1305,26,Male,0,125.53,0,1,1,0
1306,26,Female,7,99.56,1,1,0,0
1307,27,Female,4,31.66,0,1,0,0
1308,69,Male,5,107.24,1,1,0,0
1309,43,Male,3,66.2,0,1,0,1
1310,58,Male,4,95.41,0,1,0,0
1311,52,Female,5,123.94,1,1,0,0
